"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","id","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name"
"1279203337338974208","2022-03-31T11:16:47.000Z","28","#RussiaUkraine 
Busted!
Al-Jazeera report from #Irpen near #Kiev, catches Ukrainian soldiers using an Ambulance for transport https://t.co/n6zmHOjFmO","RussiaUkraine","Irpen","Kiev",,,,,,,,,"1509489882758258697","1","20","https://twitter.com/Cyberspec1/status/1509489882758258697",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1506885020870270976","2022-03-24T06:46:00.000Z","42","Beauty from #Palestine. ❤
#FreePalestine #Palestine #Palestinewillbefree 
#PalestineUnderAttack #UkraineRussiaWar 
#RussiaUkraineWar #RussiaUkraine https://t.co/F5hmgLzcqN","Palestine","FreePalestine","Palestine","Palestinewillbefree","PalestineUnderAttack","UkraineRussiaWar","RussiaUkraineWar","RussiaUkraine",,,,"1506885020870270976","4","7","https://twitter.com/xjfoii/status/1506885020870270976",,,,"none",,,"none",,"false","2020-02-20T11:18:55.000Z","false","He who increases his love for himself increases people’s hatred for him. ♥♥","false","0","157",,,"1104",,"2108","false","false","1230451730778902500","1230451730778902529","false","false",,"0","السعودية","109",,"Princess Jojo","1104",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1230451730778902529/1582197720",,"http://pbs.twimg.com/profile_images/1230452450559242241/YsRzQ7zz_normal.png","https://pbs.twimg.com/profile_images/1230452450559242241/YsRzQ7zz_normal.png","000000","000000","000000","false","false","false","xjfoii","160",,"none","https://t.co/YTueh9wEAG",,"false",,,,
"1279203337338974208","2022-03-31T10:09:25.000Z","25","#RussiaUkraine #Propaganda 
MSM reporting on ""Russian"" bombing of cities but shows scenes from Ukrainian bombing of #Donetsk in the #DPR....they're either sloppy or must think everyone is an idiot https://t.co/4bFZpj2gLj","RussiaUkraine","Propaganda","Donetsk","DPR",,,,,,,,"1509472929352134658","3","7","https://twitter.com/Cyberspec1/status/1509472929352134658",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1508415853917839368","2022-03-28T12:08:59.000Z","399","While the world focuses it's attention on #RussiaUkraine war, there's a calculated #genocide going on in #SouthernKaduna by terrorist Fulani herdsman under the watch of a sitting Fulani governor &amp; president. The whole world should rise up &amp; condemn this villainy. Please watch. 🙏🏾 https://t.co/15bIKCYoXZ","RussiaUkraine","genocide","SouthernKaduna",,,,,,,,,"1508415853917839368","45","563","https://twitter.com/RealOlaudah/status/1508415853917839368",,,,"promotable_user",,,"none",,"false","2009-07-02T14:39:35.000Z","false","Liverpool FC|
History|
Politics|
Business|
Sciences|
Environment|

Warning: My tweets will not pass your politically correct test.

RealOlaudah@gmail.com","false","0","34100",,,"44435",,"456","false","true","53079920","53079920","false","false",,"146","Iguedo Omambala","6042",,"Olaudah Equiano®","44435",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/53079920/1437086353",,"http://pbs.twimg.com/profile_images/1359398109395181569/Qa4uCSwR_normal.jpg","https://pbs.twimg.com/profile_images/1359398109395181569/Qa4uCSwR_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","RealOlaudah","186148",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T06:29:06.000Z","21","#RussiaUkraine #AzovRegiment
The Times white-washing Azov https://t.co/tfLixPI6Zj","RussiaUkraine","AzovRegiment",,,,,,,,,,"1509417484268408842","1","4","https://twitter.com/Cyberspec1/status/1509417484268408842",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T20:42:34.000Z","25","#RussiaUkraine #Biden 
The Republicans are asking if the #Pentagon has ""contingency"" plans to deal with president Biden's gaffes https://t.co/UVbbCIMxqu","RussiaUkraine","Biden","Pentagon",,,,,,,,,"1509269877961359361","3","6","https://twitter.com/Cyberspec1/status/1509269877961359361",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1508056490132717574","2022-03-27T12:21:00.000Z","10","Before welcoming the Ukrainians, Isr*el has to stop its ethnic cleansing of #Palestinians.
#FreePalestine #Palestine #Palestinewillbefree 
#PalestineUnderAttack #UkraineRussiaWar 
#RussiaUkraineWar #RussiaUkraine https://t.co/AydH2vR5xN","Palestinians","FreePalestine","Palestine","Palestinewillbefree","PalestineUnderAttack","UkraineRussiaWar","RussiaUkraineWar","RussiaUkraine",,,,"1508056490132717574","1","6","https://twitter.com/xjfoii/status/1508056490132717574",,,,"none",,,"none",,"false","2020-02-20T11:18:55.000Z","false","He who increases his love for himself increases people’s hatred for him. ♥♥","false","0","157",,,"1104",,"2108","false","false","1230451730778902500","1230451730778902529","false","false",,"0","السعودية","109",,"Princess Jojo","1104",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1230451730778902529/1582197720",,"http://pbs.twimg.com/profile_images/1230452450559242241/YsRzQ7zz_normal.png","https://pbs.twimg.com/profile_images/1230452450559242241/YsRzQ7zz_normal.png","000000","000000","000000","false","false","false","xjfoii","160",,"none","https://t.co/YTueh9wEAG",,"false",,,,
"1509542694133010432","2022-03-31T14:46:38.000Z","3","Welcome aboard Flight Freedom with service to the United States. We protect your right to freedom of speech.""? #World #USA #RussiaUkraine https://t.co/GasRJm5xUU","World","USA","RussiaUkraine",,,,,,,,,"1509542694133010432","0","0","https://twitter.com/HongLong_Chen/status/1509542694133010432",,,,"none",,,"none",,"false","2020-02-24T20:04:04.000Z","false","人类是共同体，理性思考是一个人基本的原则，独立思考，千磨万击还坚劲，任尔东西南北风！为中国🇨🇳伟大复兴努力奋斗！为世界和平担当大国重要角色！中国不爱战，不恋战，更不怕战! 此号私人账号，所有观点均是个人人民观点. Facebook search for HongLong Chen","false","0","12954",,,"1163",,"2410","true","true","1232033425462190000","1232033425462190080","false","false",,"1","People's Republic of China","333",,"long chen 陈 龙🐲🇨🇳🐲","1163",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1232033425462190080/1584127370",,"http://pbs.twimg.com/profile_images/1443582833662910471/Wwh-Bz-__normal.jpg","https://pbs.twimg.com/profile_images/1443582833662910471/Wwh-Bz-__normal.jpg","C0DEED","DDEEF6","333333","true","false","false","HongLong_Chen","3613",,"none",,,"false",,,,
"1509206680117997571","2022-03-30T16:31:26.000Z","1","#Ukraine #Украйна  #Ukraina #乌克兰 #RussiaUkraine #UkraineRussiaWar
#NFSCRescue #ROLFRescue
#StandWithUkraine️🇺🇦🇺🇦🇺🇦🙏🙏🙏 https://t.co/WLehTenqJb","Ukraine","Украйна","Ukraina","乌克兰","RussiaUkraine","UkraineRussiaWar","NFSCRescue","ROLFRescue","StandWithUkraine️",,,"1509206680117997571","0","1","https://twitter.com/kuangyeqi2020/status/1509206680117997571",,,,"none",,,"none",,"false","2020-10-30T11:45:19.000Z","false","","false","0","8971",,,"353",,"270","false","false","1322142463058825200","1322142463058825216","false","false",,"2","","36",,"东京樱花团🌸旷野小麒麟","353",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1322142767439519744/T_6Llot1_normal.jpg","https://pbs.twimg.com/profile_images/1322142767439519744/T_6Llot1_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","kuangyeqi2020","3244",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T06:52:03.000Z","103","#RussiaUkraine #AzovRegiment #US
in 2019, 40 House Democrats Signed Letter Asking The State Department To Designate Ukraine's Neo-Nazi Azov Battalion As A Terrorist Organization...the initiative was quietly swept under the carpet
https://t.co/91IKDAaZaH https://t.co/HMwqcJpRbk","RussiaUkraine","AzovRegiment","US",,,,,,,,,"1509423257681686528","3","64","https://twitter.com/Cyberspec1/status/1509423257681686528","twitter.com/Cyberspec1/sta…","https://twitter.com/Cyberspec1/status/1509417484268408842?s=20&t=S-4DkXJLriiNZfNgHFpv1g","https://t.co/91IKDAaZaH","promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1509207447067455488","2022-03-30T16:44:45.000Z","27","So the Generals reached out to US last year hoping to get into US good books again but things didn't change until the #RussiaUkraine war this year when USA failed to get anywhere with India and feared losing control in the region, remembered that overture from Pak Generals. https://t.co/OfF5uCfPvQ","RussiaUkraine",,,,,,,,,,,"1509210027810123778","1","10","https://twitter.com/fjriwlpq/status/1509210027810123778",,,,"promotable_user",,,"none",,"false","2019-12-11T18:08:43.000Z","false","I'm a student of Politics. 
Threads on Geopolitics, History, Imperialism etc.","false","0","49141",,,"309",,"665","false","true","1204825296039399400","1204825296039399424","false","false",,"4","Google","705",,"PoliticsJunkie","309",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1214220416073338880/kVqya4j1_normal.jpg","https://pbs.twimg.com/profile_images/1214220416073338880/kVqya4j1_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","fjriwlpq","12937",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T06:35:38.000Z","8","#RussiaUkraine 
Damaged Ukr T-64BV tank that was struck by a ATGM...it's a Ukr video and they say the crew survived https://t.co/EhfdQhdFiw","RussiaUkraine",,,,,,,,,,,"1509419129853267973","1","1","https://twitter.com/Cyberspec1/status/1509419129853267973",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T00:40:23.000Z","33","#RussiaUkraine 
#Chechens having fun with Rpg's-- #Lugansk Region https://t.co/gyIW7VJXfN","RussiaUkraine","Chechens","Lugansk",,,,,,,,,"1509329725121916930","3","4","https://twitter.com/Cyberspec1/status/1509329725121916930",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T04:25:03.000Z","17","#RussiaUkraine #HumanitarianAID 
Aid being distributed in #kherson https://t.co/XIxIeVyg7S","RussiaUkraine","HumanitarianAID","kherson",,,,,,,,,"1509023879615827970","2","9","https://twitter.com/Cyberspec1/status/1509023879615827970",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T06:47:05.000Z","12","#RussiaUkraine #Russophobia #Poland 
I'll give him credit for being upfront about it https://t.co/OjUoJBHHOq","RussiaUkraine","Russophobia","Poland",,,,,,,,,"1509422010480295939","2","4","https://twitter.com/Cyberspec1/status/1509422010480295939",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T22:15:42.000Z","14","#RussiaUkraine
Destroyed armored vehicles of the Armed Forces of Ukraine on the territory of the Military Institute of Tank Troops NTU ""KhPI"" in #Kharkov https://t.co/8nv29WaNqR","RussiaUkraine","Kharkov",,,,,,,,,,"1509293316566765568","1","3","https://twitter.com/Cyberspec1/status/1509293316566765568",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T00:32:15.000Z","16","#RussiaUkraine 
A #DPR T-72 tank that survived a hit by a Ukr RK-3 ""Korsar"" AT missile https://t.co/XRI6VM59w7","RussiaUkraine","DPR",,,,,,,,,,"1509327680264544258","1","4","https://twitter.com/Cyberspec1/status/1509327680264544258",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1506667635253170176","2022-03-23T16:22:11.000Z","22","Treatment  of Jews in #Lviv #ukraine (1942). Treatment  of #Roma in #Lviv under the #Zelensky regime (2022). #RussiaUkraine  #UkraineNazis https://t.co/NRHsE5IsSC","Lviv","ukraine","Roma","Lviv","Zelensky","RussiaUkraine","UkraineNazis",,,,,"1506667635253170176","1","23","https://twitter.com/Chap0311/status/1506667635253170176",,,,"none",,,"none",,"false","2019-08-19T06:08:48.000Z","false","Christian Conservative. #1stAmendment #2ndAmendment  Anti-Nazi, Anti-Ukraine, Anti-Fascist.  Jesus Christ is LORD and KING. #EndTimes","false","0","1040",,,"104",,"411","false","false","1163331495991357400","1163331495991357440","false","false",,"3","","46",,"Miska","104",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1163331495991357440/1622357413",,"http://pbs.twimg.com/profile_images/1396313100853383168/QoRss0cn_normal.jpg","https://pbs.twimg.com/profile_images/1396313100853383168/QoRss0cn_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Chap0311","1041",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T00:58:11.000Z","12","#RussiaUkraine 
Footage of Ukr Artillery position during Russian counter fire https://t.co/mM8gI21eUm","RussiaUkraine",,,,,,,,,,,"1508971817326637061","1","5","https://twitter.com/Cyberspec1/status/1508971817326637061",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T06:03:46.000Z","10","#RussiaUkraine #Mariupol 
Couple of videos from Mariupol 
Video-2 https://t.co/ygIZXGwlNe","RussiaUkraine","Mariupol",,,,,,,,,,"1509411106913079296","1","5","https://twitter.com/Cyberspec1/status/1509411106913079296",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1506768416052502529","2022-03-23T23:02:39.000Z","11","Good evening from the Eternal Capital of #Palestine ✌️🇵🇸
#FreePalestine #Palestine #Palestinewillbefree 
#PalestineUnderAttack #UkraineRussiaWar 
#RussiaUkraineWar #RussiaUkraine https://t.co/qUtXr7jPeJ","Palestine","FreePalestine","Palestine","Palestinewillbefree","PalestineUnderAttack","UkraineRussiaWar","RussiaUkraineWar","RussiaUkraine",,,,"1506768416052502529","1","5","https://twitter.com/xjfoii/status/1506768416052502529",,,,"none",,,"none",,"false","2020-02-20T11:18:55.000Z","false","He who increases his love for himself increases people’s hatred for him. ♥♥","false","0","157",,,"1104",,"2108","false","false","1230451730778902500","1230451730778902529","false","false",,"0","السعودية","109",,"Princess Jojo","1104",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1230451730778902529/1582197720",,"http://pbs.twimg.com/profile_images/1230452450559242241/YsRzQ7zz_normal.png","https://pbs.twimg.com/profile_images/1230452450559242241/YsRzQ7zz_normal.png","000000","000000","000000","false","false","false","xjfoii","160",,"none","https://t.co/YTueh9wEAG",,"false",,,,
"1279203337338974208","2022-03-29T22:32:51.000Z","12","#RussiaUkraine 
Map of situation in #Mariupol as of yesterday https://t.co/ANYmLlW7fx","RussiaUkraine","Mariupol",,,,,,,,,,"1508935242362814465","1","4","https://twitter.com/Cyberspec1/status/1508935242362814465",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1509129918524841986","2022-03-30T11:26:25.000Z","13","Hi Will Smith, brother, did you hear what Putin said about your wife? 

#Kyiv #Russia #Ukraine #RussiaUkraine #UkraineRussiaWar #UkraineUnderAttack https://t.co/snpEGtLclK","Kyiv","Russia","Ukraine","RussiaUkraine","UkraineRussiaWar","UkraineUnderAttack",,,,,,"1509129918524841986","2","6","https://twitter.com/furkankoc___/status/1509129918524841986",,,,"promotable_user",,,"none",,"false","2016-12-21T21:34:13.000Z","false","Ladies and gentlemen, history is being made and we are witnessing now.

〰️Turn on 🔔 for updates🔴

I'm only on the side of my conscience,I speak with resources","false","0","2815",,,"610",,"199","true","true","811686236389838800","811686236389838853","false","false",,"3","Global","1426",,"Furkan KOC✒🇺🇦","610",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/811686236389838853/1646303073",,"http://pbs.twimg.com/profile_images/1508040460425646081/E80RF0Ke_normal.jpg","https://pbs.twimg.com/profile_images/1508040460425646081/E80RF0Ke_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","furkankoc___","5018",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T21:08:33.000Z","5","#RussiaUkraine 
Mobile group of Ukr soldiers firing a AT missile somewhere in Ukraine https://t.co/kC6SDp0GFH","RussiaUkraine",,,,,,,,,,,"1509276415874637828","2","1","https://twitter.com/Cyberspec1/status/1509276415874637828",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4227",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4227",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
