"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","hashtags/9","hashtags/10","hashtags/11","hashtags/12","hashtags/13","hashtags/14","hashtags/15","hashtags/16","hashtags/17","hashtags/18","hashtags/19","hashtags/20","hashtags/21","hashtags/22","hashtags/23","hashtags/24","hashtags/25","id","reply_count","retweet_count","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name"
"1509570702978043915","2022-03-31T16:37:56.000Z","5","Too good to be treu? Yes it can! 😂😂😂, here we go again with the Kadyrovs....

#Ukraine #Chechnya #Kadyrovites #UkraineInvasion #Ukrainian #UkraineWar #Russia #RussiaUkraineWar #RussianUkrainianWar #RussiaUkraine #UkraineKrieg https://t.co/iesooCgMPq","Ukraine","Chechnya","Kadyrovites","UkraineInvasion","Ukrainian","UkraineWar","Russia","RussiaUkraineWar","RussianUkrainianWar","RussiaUkraine","UkraineKrieg",,,,,,,,,,,,,,,,"1509570702978043915","1","3","https://twitter.com/SanderRegter/status/1509570702978043915",,,,"promotable_user",,,"none",,"false","2011-08-30T11:56:02.000Z","false","Begeleider in Open Inrichting NL","false","0","3973",,,"1722",,"2061","true","false","364820393","364820393","false","false",,"100","","580",,"Sander","1722",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/364820393/1602513154",,"http://pbs.twimg.com/profile_images/1315661643410550789/zGBUMBQN_normal.jpg","https://pbs.twimg.com/profile_images/1315661643410550789/zGBUMBQN_normal.jpg","FFFFFF","DDEEF6","333333","true","false","false","SanderRegter","11018",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T04:25:03.000Z","17","#RussiaUkraine #HumanitarianAID 
Aid being distributed in #kherson https://t.co/XIxIeVyg7S","RussiaUkraine","HumanitarianAID","kherson",,,,,,,,,,,,,,,,,,,,,,,,"1509023879615827970","2","9","https://twitter.com/Cyberspec1/status/1509023879615827970",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1509269035648794627","2022-03-30T20:39:13.000Z","29","We have suffered and are still suffering from the war in #Syria 
I personally grew up in the war
I am now 25 years old and the war started 11 years ago
I don't want this suffering for any people on earth
I wish peace to #Ukraine 
#Mariupol #RussiaUkraine 
 https://t.co/J0WZpTTjsP","Syria","Ukraine","Mariupol","RussiaUkraine",,,,,,,,,,,,,,,,,,,,,,,"1509269035648794627","6","10","https://twitter.com/SChikhmousa/status/1509269035648794627",,,,"promotable_user",,,"none",,"false","2020-07-03T23:21:06.000Z","false","Damascus University graduate, journalist, I work in the civil field, interested in Syrian and Kurdish affairs in particular.","false","0","2761",,,"2452",,"2344","true","true","1279193394523394000","1279193394523394048","false","false",,"14","Syria","998",,"Shilan Chikh Mousa","2452",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1279193394523394048/1611435240",,"http://pbs.twimg.com/profile_images/1398258018710601731/IZfZtX0Y_normal.jpg","https://pbs.twimg.com/profile_images/1398258018710601731/IZfZtX0Y_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SChikhmousa","2637",,"none",,,"false",,,,
"1509557661372915716","2022-03-31T15:46:07.000Z","123","Lavrov arrives in India as Russian leaders, businesses battle western sanctions over Ukraine crisis

Read  @ANI Story | https://t.co/MHBlvdmFbh
#UkraineRussianWar #UkraineCrisis #RussiaUkraine https://t.co/F4GK86WC8i","UkraineRussianWar","UkraineCrisis","RussiaUkraine",,,,,,,,,,,,,,,,,,,,,,,,"1509557661372915716","2","24","https://twitter.com/ani_digital/status/1509557661372915716","aninews.in/news/world/eur…","https://www.aninews.in/news/world/europe/lavrov-arrives-in-india-as-russian-leaders-businesses-battle-western-sanctions-over-ukraine-crisis20220331210503/","https://t.co/MHBlvdmFbh","promotable_user",,,"none",,"false","2017-01-08T06:09:55.000Z","false","Asian News International.Multi-media news agency,content for information platforms:TV,Internet,broadband,newspapers,mobiles https://t.co/QrqluPvffc","false","0","0",,,"264719",,"0","false","true","817976607398731800","817976607398731776","false","false",,"406","India","54844",,"ANI Digital","264719",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/817977303242133505/jSSyMKvf_normal.jpg","https://pbs.twimg.com/profile_images/817977303242133505/jSSyMKvf_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ani_digital","55575",,"none","https://t.co/339jwgW3kL",,"true",,"355989081","ANI","ANI"
"1279203337338974208","2022-03-31T00:32:15.000Z","16","#RussiaUkraine 
A #DPR T-72 tank that survived a hit by a Ukr RK-3 ""Korsar"" AT missile https://t.co/XRI6VM59w7","RussiaUkraine","DPR",,,,,,,,,,,,,,,,,,,,,,,,,"1509327680264544258","1","4","https://twitter.com/Cyberspec1/status/1509327680264544258",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1509555333504643083","2022-03-31T15:36:52.000Z","2","We need a new #brigde between #RussiaUkraine ☮️ @Bundeskanzler #plur Peace Love Unity Respect #Ukraine https://t.co/buuoEuUzwU","brigde","RussiaUkraine","plur","Ukraine",,,,,,,,,,,,,,,,,,,,,,,"1509555333504643083","0","0","https://twitter.com/europe3330/status/1509555333504643083",,,,"promotable_user",,,"none",,"false","2016-10-03T09:07:42.000Z","false","#Europe first 🇪🇺 #Music Lover 🎧 #Ibiza forever 🇪🇸 I need more #bassline in #mylife 😎 #Meer geht immer 🐟","false","0","123339",,,"4353",,"4376","false","false","782869727144251400","782869727144251392","false","false",,"21","Nordrhein-Westfalen, Deutschla","2311",,"rgbibz🇪🇺","4353",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/782869727144251392/1640345072",,"http://pbs.twimg.com/profile_images/1314433401756286976/14CIBYST_normal.jpg","https://pbs.twimg.com/profile_images/1314433401756286976/14CIBYST_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","europe3330","17283",,"none",,,"false",,"1489164711652466688","Bundeskanzler Olaf Scholz","Bundeskanzler"
"1279203337338974208","2022-03-31T06:02:45.000Z","9","#RussiaUkraine #Mariupol 
Couple of videos from Mariupol 
Video-1 https://t.co/thiGlovzVK","RussiaUkraine","Mariupol",,,,,,,,,,,,,,,,,,,,,,,,,"1509410852536868878","2","3","https://twitter.com/Cyberspec1/status/1509410852536868878",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T00:58:11.000Z","12","#RussiaUkraine 
Footage of Ukr Artillery position during Russian counter fire https://t.co/mM8gI21eUm","RussiaUkraine",,,,,,,,,,,,,,,,,,,,,,,,,,"1508971817326637061","1","5","https://twitter.com/Cyberspec1/status/1508971817326637061",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T04:29:56.000Z","6","#RussiaUkraine 
#Donetsk was shelled again...no word on casualties so far https://t.co/BrMRhhLAss","RussiaUkraine","Donetsk",,,,,,,,,,,,,,,,,,,,,,,,,"1509025105946447873","1","3","https://twitter.com/Cyberspec1/status/1509025105946447873",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1506768416052502529","2022-03-23T23:02:39.000Z","11","Good evening from the Eternal Capital of #Palestine ✌️🇵🇸
#FreePalestine #Palestine #Palestinewillbefree 
#PalestineUnderAttack #UkraineRussiaWar 
#RussiaUkraineWar #RussiaUkraine https://t.co/qUtXr7jPeJ","Palestine","FreePalestine","Palestine","Palestinewillbefree","PalestineUnderAttack","UkraineRussiaWar","RussiaUkraineWar","RussiaUkraine",,,,,,,,,,,,,,,,,,,"1506768416052502529","1","5","https://twitter.com/xjfoii/status/1506768416052502529",,,,"none",,,"none",,"false","2020-02-20T11:18:55.000Z","false","He who increases his love for himself increases people’s hatred for him. ♥♥","false","0","157",,,"1104",,"2108","false","false","1230451730778902500","1230451730778902529","false","false",,"0","السعودية","109",,"Princess Jojo","1104",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/1230451730778902529/1582197720",,"http://pbs.twimg.com/profile_images/1230452450559242241/YsRzQ7zz_normal.png","https://pbs.twimg.com/profile_images/1230452450559242241/YsRzQ7zz_normal.png","000000","000000","000000","false","false","false","xjfoii","160",,"none","https://t.co/YTueh9wEAG",,"false",,,,
"1509129918524841986","2022-03-30T11:26:25.000Z","13","Hi Will Smith, brother, did you hear what Putin said about your wife? 

#Kyiv #Russia #Ukraine #RussiaUkraine #UkraineRussiaWar #UkraineUnderAttack https://t.co/snpEGtLclK","Kyiv","Russia","Ukraine","RussiaUkraine","UkraineRussiaWar","UkraineUnderAttack",,,,,,,,,,,,,,,,,,,,,"1509129918524841986","2","6","https://twitter.com/furkankoc___/status/1509129918524841986",,,,"promotable_user",,,"none",,"false","2016-12-21T21:34:13.000Z","false","Ladies and gentlemen, history is being made and we are witnessing now.

〰️Turn on 🔔 for updates🔴

I'm only on the side of my conscience,I speak with resources","false","0","2815",,,"610",,"199","true","true","811686236389838800","811686236389838853","false","false",,"3","Global","1426",,"Furkan KOC✒🇺🇦","610",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/811686236389838853/1646303073",,"http://pbs.twimg.com/profile_images/1508040460425646081/E80RF0Ke_normal.jpg","https://pbs.twimg.com/profile_images/1508040460425646081/E80RF0Ke_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","furkankoc___","5018",,"none",,,"false",,,,
"1279203337338974208","2022-03-30T21:08:33.000Z","5","#RussiaUkraine 
Mobile group of Ukr soldiers firing a AT missile somewhere in Ukraine https://t.co/kC6SDp0GFH","RussiaUkraine",,,,,,,,,,,,,,,,,,,,,,,,,,"1509276415874637828","2","1","https://twitter.com/Cyberspec1/status/1509276415874637828",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T04:26:37.000Z","17","#RussiaUkraine 
Another #RuAF aircraft flying low in #Donetsk area https://t.co/UbDE1EYyJK","RussiaUkraine","RuAF","Donetsk",,,,,,,,,,,,,,,,,,,,,,,,"1509386661670518791","1","3","https://twitter.com/Cyberspec1/status/1509386661670518791",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1279203337338974208","2022-03-29T23:46:41.000Z","7","@MorpheusEberg #RussiaUkraine 
Missile strike on #Khmelnitsky....the fires can be seen from kilometers away https://t.co/xqxWCQiqxO","RussiaUkraine","Khmelnitsky",,,,,,,,,,,,,,,,,,,,,,,,,"1508953826698530817","1","2","https://twitter.com/Cyberspec1/status/1508953826698530817",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,"809729669775835136","Morpheus","MorpheusEberg"
"1509542694133010432","2022-03-31T14:46:38.000Z","3","Welcome aboard Flight Freedom with service to the United States. We protect your right to freedom of speech.""? #World #USA #RussiaUkraine https://t.co/GasRJm5xUU","World","USA","RussiaUkraine",,,,,,,,,,,,,,,,,,,,,,,,"1509542694133010432","0","0","https://twitter.com/HongLong_Chen/status/1509542694133010432",,,,"none",,,"none",,"false","2020-02-24T20:04:04.000Z","false","人类是共同体，理性思考是一个人基本的原则，独立思考，千磨万击还坚劲，任尔东西南北风！为中国🇨🇳伟大复兴努力奋斗！为世界和平担当大国重要角色！中国不爱战，不恋战，更不怕战! 此号私人账号，所有观点均是个人人民观点. Facebook search for HongLong Chen","false","0","12960",,,"1163",,"2410","true","true","1232033425462190000","1232033425462190080","false","false",,"1","People's Republic of China","333",,"long chen 陈 龙🐲🇨🇳🐲","1163",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1232033425462190080/1584127370",,"http://pbs.twimg.com/profile_images/1443582833662910471/Wwh-Bz-__normal.jpg","https://pbs.twimg.com/profile_images/1443582833662910471/Wwh-Bz-__normal.jpg","C0DEED","DDEEF6","333333","true","false","false","HongLong_Chen","3613",,"none",,,"false",,,,
"1509127463498129411","2022-03-30T11:18:15.000Z","56","Saudi Arabia kills dozens of children every hour, they do not even allow food to reach the people and children, and it draws the attention of the world to Ukraine so that it can kill these children very easily.

#RussiaUkraine 
#Ukrainian 
#UkraineRussiaCrisis https://t.co/9FW8PcscRS","RussiaUkraine","Ukrainian","UkraineRussiaCrisis",,,,,,,,,,,,,,,,,,,,,,,,"1509127863290761220","2","22","https://twitter.com/313yarmahdy/status/1509127863290761220",,,,"none",,,"none",,"false","2021-01-21T07:22:40.000Z","false","‏‏‏‏‏‏‏اللهم عجل لولیک الفرج 
دیدیم تو را دوباره بر می گردی 
از باغ پر از ستاره بر می گردی 
گفتند که چاره نیست بر درد فراق 
انگار !  برای چاره بر  می گردی/بک سر","false","0","1487",,,"20522",,"19630","false","false","1352154519052935200","1352154519052935169","false","false",,"4","","242",,"السلام علیک یا صاحب الزمان ( عج )","20522",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1352154519052935169/1611226074",,"http://pbs.twimg.com/profile_images/1352155220420292609/bShKwS2i_normal.jpg","https://pbs.twimg.com/profile_images/1352155220420292609/bShKwS2i_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","313yarmahdy","1512",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T00:24:06.000Z","16","#RussiaUkraine
The moment of the explosion of the gas pipeline in #Kharkov https://t.co/vqRj9VmNNC","RussiaUkraine","Kharkov",,,,,,,,,,,,,,,,,,,,,,,,,"1509325630432690179","2","0","https://twitter.com/Cyberspec1/status/1509325630432690179",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1509280811731898368","2022-03-30T21:26:01.000Z","18","#ByteDex
#ByteExchange

For #Ruble-#USDTether pair
Join
👇👇👇
https://t.co/JRJdLZQIoc

#MANA #shibainu #Doge
#BTC #ETH #SOL #bitcoin #Solana #BNB btc bitcoin #Ruble #RussiaUkraine #Russia #USDT #Crypto #Ethereum #tron #binance #BTT #SHIB #Gateio #Kucoin #RussianUkrainianWar https://t.co/x2dHjEXZGQ","ByteDex","ByteExchange","Ruble","USDTether","MANA","shibainu","Doge","BTC","ETH","SOL","bitcoin","Solana","BNB","Ruble","RussiaUkraine","Russia","USDT","Crypto","Ethereum","tron","binance","BTT","SHIB","Gateio","Kucoin","RussianUkrainianWar","1509280811731898368","1","7","https://twitter.com/Bytedexx/status/1509280811731898368","exchange.bytedex.io/signup?ref=a6d…","https://exchange.bytedex.io/signup?ref=a6d3b","https://t.co/JRJdLZQIoc","none",,,"none",,"false","2021-07-08T21:39:40.000Z","false","🔥ByteExchange Register 🔥

https://t.co/N2jRSujAHf","false","0","684",,,"277",,"398","false","false","1413251427359670300","1413251427359670272","false","false",,"7","","95",,"ByteDex Fan 🚀","277",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1413251427359670272/1625780689",,"http://pbs.twimg.com/profile_images/1413251977224540161/1MZAJzlb_normal.jpg","https://pbs.twimg.com/profile_images/1413251977224540161/1MZAJzlb_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Bytedexx","313",,"none",,,"false",,,,
"1509218929595785216","2022-03-30T17:20:07.000Z","4","How bad was the war in Ukraine? This video tells you the answer, the live picture is beyond your imagination
The distraction of #Kharkiv
#UkraineUnderAttack 
#RussiaUkraine 
#FreedomSquare, 
#UkraineRussiaCrisis
Heartbreaking. 🇺🇦 from #UkraineInvasion to #PalestinianLivesMatter https://t.co/CuNCJMjGz5","Kharkiv","UkraineUnderAttack","RussiaUkraine","FreedomSquare","UkraineRussiaCrisis","UkraineInvasion","PalestinianLivesMatter",,,,,,,,,,,,,,,,,,,,"1509218929595785216","0","3","https://twitter.com/Sides862722145/status/1509218929595785216",,,,"none",,,"none",,"false","2021-06-16T12:51:20.000Z","false","Even if there is no one to teach you the ways to succeed.","false","0","20139",,,"528",,"2022","false","true","1405145838884585500","1405145838884585474","false","false",,"1"," Sri Lanka","1388",,"Sri Lanka 's 🇱🇰🌍⚽️📚","528",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1405145838884585474/1628034974",,"http://pbs.twimg.com/profile_images/1430708713644388352/VUbBe3N2_normal.jpg","https://pbs.twimg.com/profile_images/1430708713644388352/VUbBe3N2_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Sides862722145","6812",,"none",,,"false",,,,
"1509207447067455488","2022-03-30T16:44:45.000Z","27","So the Generals reached out to US last year hoping to get into US good books again but things didn't change until the #RussiaUkraine war this year when USA failed to get anywhere with India and feared losing control in the region, remembered that overture from Pak Generals. https://t.co/OfF5uCfPvQ","RussiaUkraine",,,,,,,,,,,,,,,,,,,,,,,,,,"1509210027810123778","1","10","https://twitter.com/fjriwlpq/status/1509210027810123778",,,,"promotable_user",,,"none",,"false","2019-12-11T18:08:43.000Z","false","I'm a student of Politics. 
Threads on Geopolitics, History, Imperialism etc.","false","0","49160",,,"314",,"663","false","true","1204825296039399400","1204825296039399424","false","false",,"4","Google","707",,"PoliticsJunkie","314",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1214220416073338880/kVqya4j1_normal.jpg","https://pbs.twimg.com/profile_images/1214220416073338880/kVqya4j1_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","fjriwlpq","12948",,"none",,,"false",,,,
"1279203337338974208","2022-03-31T06:35:38.000Z","8","#RussiaUkraine 
Damaged Ukr T-64BV tank that was struck by a ATGM...it's a Ukr video and they say the crew survived https://t.co/EhfdQhdFiw","RussiaUkraine",,,,,,,,,,,,,,,,,,,,,,,,,,"1509419129853267973","1","1","https://twitter.com/Cyberspec1/status/1509419129853267973",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
"1509557843678347264","2022-03-31T15:46:50.000Z","0","Lavrov arrives in India as Russian leaders, businesses battle western sanctions over Ukraine crisis

Read  @ANI Story | 
#UkraineRussianWar #UkraineCrisis #RussiaUkraine https://t.co/G3XQaIoPND","UkraineRussianWar","UkraineCrisis","RussiaUkraine",,,,,,,,,,,,,,,,,,,,,,,,"1509557843678347264","0","0","https://twitter.com/OfficialAiNews/status/1509557843678347264",,,,"promotable_user",,,"none",,"false","2021-08-14T16:42:55.000Z","false","Official Account of All India News. Mainly focused on Defense, Strategic and External Affairs.","false","0","0",,,"106",,"5","false","false","1426585092621705200","1426585092621705217","false","false",,"0","New Delhi, India","11449",,"Ai News","106",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1426585092621705217/1628959595",,"http://pbs.twimg.com/profile_images/1426585524756643840/Voczs10A_normal.jpg","https://pbs.twimg.com/profile_images/1426585524756643840/Voczs10A_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","OfficialAiNews","11442",,"none","https://t.co/laeooi6WbC",,"false",,"355989081","ANI","ANI"
"1279203337338974208","2022-03-30T22:15:42.000Z","14","#RussiaUkraine
Destroyed armored vehicles of the Armed Forces of Ukraine on the territory of the Military Institute of Tank Troops NTU ""KhPI"" in #Kharkov https://t.co/8nv29WaNqR","RussiaUkraine","Kharkov",,,,,,,,,,,,,,,,,,,,,,,,,"1509293316566765568","1","3","https://twitter.com/Cyberspec1/status/1509293316566765568",,,,"promotable_user",,,"none",,"false","2012-02-27T00:40:34.000Z","false","Mainly military related news and developments, focused on the Russian Army and everything else interesting

Be Warned: This is a Russophile Account","false","0","4885",,,"4232",,"110","false","true","505196984","505196984","false","false",,"96","Space Forces HQ","4725",,"Tony","4232",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/505196984/1648591270",,"http://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","https://pbs.twimg.com/profile_images/938682132498604033/gAhRFbzO_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Cyberspec1","10452",,"none",,,"false",,,,
